scientific_name,taxon_id,iconic_taxon_name,kingdom,class,order,family,genus,species,common_name,taxon_rank
Acer negundo,47726,Plantae,Plantae,Magnoliopsida,Sapindales,Sapindaceae,Acer,Acer negundo,Negundo,species
Acer palmatum,63512,Plantae,Plantae,Magnoliopsida,Sapindales,Sapindaceae,Acer,Acer palmatum,arce palmado japonés,species
Acer saccharinum,54762,Plantae,Plantae,Magnoliopsida,Sapindales,Sapindaceae,Acer,Acer saccharinum,arce plateado,species
Allophylus edulis,460752,Plantae,Plantae,Magnoliopsida,Sapindales,Sapindaceae,Allophylus,Allophylus edulis,Chal chal,species
Allophylus guaraniticus,536273,Plantae,Plantae,Magnoliopsida,Sapindales,Sapindaceae,Allophylus,Allophylus guaraniticus,,species
Dodonaea viscosa,122711,Plantae,Plantae,Magnoliopsida,Sapindales,Sapindaceae,Dodonaea,Dodonaea viscosa,Chirca de Monte,species
Matayba elaeagnoides,939163,Plantae,Plantae,Magnoliopsida,Sapindales,Sapindaceae,Matayba,Matayba elaeagnoides,Camboatá blanco,species
Paullinia elegans,796601,Plantae,Plantae,Magnoliopsida,Sapindales,Sapindaceae,Paullinia,Paullinia elegans,,species
Urvillea uniloba,984519,Plantae,Plantae,Magnoliopsida,Sapindales,Sapindaceae,Urvillea,Urvillea uniloba,,species
Ailanthus altissima,57278,Plantae,Plantae,Magnoliopsida,Sapindales,Simaroubaceae,Ailanthus,Ailanthus altissima,Árbol del cielo,species
Castela tweediei,1032425,Plantae,Plantae,Magnoliopsida,Sapindales,Simaroubaceae,Castela,Castela tweediei,,species
Crassula connata,57016,Plantae,Plantae,Magnoliopsida,Saxifragales,Crassulaceae,Crassula,Crassula connata,,species
Crassula drummondii,160958,Plantae,Plantae,Magnoliopsida,Saxifragales,Crassulaceae,Crassula,Crassula drummondii,,species
Crassula multicava,76464,Plantae,Plantae,Magnoliopsida,Saxifragales,Crassulaceae,Crassula,Crassula multicava,Crásula Rosada Sudafricana,species
Crassula peduncularis,401149,Plantae,Plantae,Magnoliopsida,Saxifragales,Crassulaceae,Crassula,Crassula peduncularis,,species
Kalanchoe delagoensis,164328,Plantae,Plantae,Magnoliopsida,Saxifragales,Crassulaceae,Kalanchoe,Kalanchoe delagoensis,Kalanchoe de Madagascar,species
Myriophyllum aquaticum,60202,Plantae,Plantae,Magnoliopsida,Saxifragales,Haloragaceae,Myriophyllum,Myriophyllum aquaticum,Cola de caballo sudamericana,species
Aniseia argentina,945458,Plantae,Plantae,Magnoliopsida,Solanales,Convolvulaceae,Aniseia,Aniseia argentina,,species
Calystegia sepium,57481,Plantae,Plantae,Magnoliopsida,Solanales,Convolvulaceae,Calystegia,Calystegia sepium,correhuela mayor,species
Calystegia soldanella,60880,Plantae,Plantae,Magnoliopsida,Solanales,Convolvulaceae,Calystegia,Calystegia soldanella,Campanilla de las Dunas,species
Convolvulus arvensis,53021,Plantae,Plantae,Magnoliopsida,Solanales,Convolvulaceae,Convolvulus,Convolvulus arvensis,Correhuela de Eurasia,species
Convolvulus crenatifolius,208759,Plantae,Plantae,Magnoliopsida,Solanales,Convolvulaceae,Convolvulus,Convolvulus crenatifolius,,species
Convolvulus hermanniae,794171,Plantae,Plantae,Magnoliopsida,Solanales,Convolvulaceae,Convolvulus,Convolvulus hermanniae,Campanilla blanca,species
Convolvulus laciniatus,717251,Plantae,Plantae,Magnoliopsida,Solanales,Convolvulaceae,Convolvulus,Convolvulus laciniatus,,species
Dichondra microcalyx,327871,Plantae,Plantae,Magnoliopsida,Solanales,Convolvulaceae,Dichondra,Dichondra microcalyx,,species
Dichondra repens,161824,Plantae,Plantae,Magnoliopsida,Solanales,Convolvulaceae,Dichondra,Dichondra repens,Centavito,species
Dichondra sericea,161825,Plantae,Plantae,Magnoliopsida,Solanales,Convolvulaceae,Dichondra,Dichondra sericea,Oreja de ratón,species
Evolvulus glomeratus,83424,Plantae,Plantae,Magnoliopsida,Solanales,Convolvulaceae,Evolvulus,Evolvulus glomeratus,,species
Evolvulus sericeus,122576,Plantae,Plantae,Magnoliopsida,Solanales,Convolvulaceae,Evolvulus,Evolvulus sericeus,,species
Ipomoea alba,164075,Plantae,Plantae,Magnoliopsida,Solanales,Convolvulaceae,Ipomoea,Ipomoea alba,Amole,species
Ipomoea batatas,62941,Plantae,Plantae,Magnoliopsida,Solanales,Convolvulaceae,Ipomoea,Ipomoea batatas,Camote morado,species
Ipomoea bonariensis,505876,Plantae,Plantae,Magnoliopsida,Solanales,Convolvulaceae,Ipomoea,Ipomoea bonariensis,,species
Ipomoea cairica,77494,Plantae,Plantae,Magnoliopsida,Solanales,Convolvulaceae,Ipomoea,Ipomoea cairica,campanilla palmeada,species
Ipomoea cordatotriloba,135263,Plantae,Plantae,Magnoliopsida,Solanales,Convolvulaceae,Ipomoea,Ipomoea cordatotriloba,Campanilla púrpura,species
Ipomoea grandifolia,873827,Plantae,Plantae,Magnoliopsida,Solanales,Convolvulaceae,Ipomoea,Ipomoea grandifolia,,species
Ipomoea indica,77496,Plantae,Plantae,Magnoliopsida,Solanales,Convolvulaceae,Ipomoea,Ipomoea indica,bejuco blanco,species
Ipomoea indivisa,899454,Plantae,Plantae,Magnoliopsida,Solanales,Convolvulaceae,Ipomoea,Ipomoea indivisa,,species
Ipomoea nitida,1164851,Plantae,Plantae,Magnoliopsida,Solanales,Convolvulaceae,Ipomoea,Ipomoea nitida,,species
Ipomoea purpurea,52344,Plantae,Plantae,Magnoliopsida,Solanales,Convolvulaceae,Ipomoea,Ipomoea purpurea,Campanilla morada,species
Ipomoea triloba,62942,Plantae,Plantae,Magnoliopsida,Solanales,Convolvulaceae,Ipomoea,Ipomoea triloba,amole,species
Bouchetia anomala,790126,Plantae,Plantae,Magnoliopsida,Solanales,Solanaceae,Bouchetia,Bouchetia anomala,,species
Brugmansia arborea,126914,Plantae,Plantae,Magnoliopsida,Solanales,Solanaceae,Brugmansia,Brugmansia arborea,Floripondio sudamericano,species
Brugmansia suaveolens,154768,Plantae,Plantae,Magnoliopsida,Solanales,Solanaceae,Brugmansia,Brugmansia suaveolens,Floripondio blanco,species
Brunfelsia australis,430749,Plantae,Plantae,Magnoliopsida,Solanales,Solanaceae,Brunfelsia,Brunfelsia australis,Francesino,species
Brunfelsia pauciflora,343971,Plantae,Plantae,Magnoliopsida,Solanales,Solanaceae,Brunfelsia,Brunfelsia pauciflora,San Juan,species
Calibrachoa humilis,772051,Plantae,Plantae,Magnoliopsida,Solanales,Solanaceae,Calibrachoa,Calibrachoa humilis,,species
Calibrachoa ovalifolia,991922,Plantae,Plantae,Magnoliopsida,Solanales,Solanaceae,Calibrachoa,Calibrachoa ovalifolia,,species
Calibrachoa parviflora,159650,Plantae,Plantae,Magnoliopsida,Solanales,Solanaceae,Calibrachoa,Calibrachoa parviflora,Petunia silvestre,species
Calibrachoa pubescens,772061,Plantae,Plantae,Magnoliopsida,Solanales,Solanaceae,Calibrachoa,Calibrachoa pubescens,,species
Calibrachoa pygmaea,1031696,Plantae,Plantae,Magnoliopsida,Solanales,Solanaceae,Calibrachoa,Calibrachoa pygmaea,,species
Calibrachoa scabridula,772080,Plantae,Plantae,Magnoliopsida,Solanales,Solanaceae,Calibrachoa,Calibrachoa scabridula,,species
Capsicum annuum,48514,Plantae,Plantae,Magnoliopsida,Solanales,Solanaceae,Capsicum,Capsicum annuum,Chile,species
Cestrum nocturnum,76225,Plantae,Plantae,Magnoliopsida,Solanales,Solanaceae,Cestrum,Cestrum nocturnum,dama de noche,species
Cestrum parqui,76226,Plantae,Plantae,Magnoliopsida,Solanales,Solanaceae,Cestrum,Cestrum parqui,Palqui,species
Cestrum strigilatum,768985,Plantae,Plantae,Magnoliopsida,Solanales,Solanaceae,Cestrum,Cestrum strigilatum,,species
Datura ferox,76609,Plantae,Plantae,Magnoliopsida,Solanales,Solanaceae,Datura,Datura ferox,Chamico,species
Jaborosa integrifolia,164208,Plantae,Plantae,Magnoliopsida,Solanales,Solanaceae,Jaborosa,Jaborosa integrifolia,flor de sapo,species
Jaborosa runcinata,424164,Plantae,Plantae,Magnoliopsida,Solanales,Solanaceae,Jaborosa,Jaborosa runcinata,Flor de sapo chica,species
Lycium ciliatum,1228750,Plantae,Plantae,Magnoliopsida,Solanales,Solanaceae,Lycium,Lycium ciliatum,,species
Nicotiana alata,165703,Plantae,Plantae,Magnoliopsida,Solanales,Solanaceae,Nicotiana,Nicotiana alata,tabaco jazmín,species
Nicotiana bonariensis,771738,Plantae,Plantae,Magnoliopsida,Solanales,Solanaceae,Nicotiana,Nicotiana bonariensis,,species
Nicotiana glauca,58334,Plantae,Plantae,Magnoliopsida,Solanales,Solanaceae,Nicotiana,Nicotiana glauca,Tabaquillo sudamericano,species
Nicotiana longiflora,165704,Plantae,Plantae,Magnoliopsida,Solanales,Solanaceae,Nicotiana,Nicotiana longiflora,Flor de la tarde,species
Nicotiana tabacum,873768,Plantae,Plantae,Magnoliopsida,Solanales,Solanaceae,Nicotiana,Nicotiana tabacum,Tabaco,species
Nierembergia aristata,961374,Plantae,Plantae,Magnoliopsida,Solanales,Solanaceae,Nierembergia,Nierembergia aristata,,species
Nierembergia calycina,790125,Plantae,Plantae,Magnoliopsida,Solanales,Solanaceae,Nierembergia,Nierembergia calycina,,species
Nierembergia ericoides,961389,Plantae,Plantae,Magnoliopsida,Solanales,Solanaceae,Nierembergia,Nierembergia ericoides,,species
Nierembergia linariifolia,543076,Plantae,Plantae,Magnoliopsida,Solanales,Solanaceae,Nierembergia,Nierembergia linariifolia,Chuscho,species
Nierembergia rivularis,961373,Plantae,Plantae,Magnoliopsida,Solanales,Solanaceae,Nierembergia,Nierembergia rivularis,,species
Nierembergia scoparia,165713,Plantae,Plantae,Magnoliopsida,Solanales,Solanaceae,Nierembergia,Nierembergia scoparia,,species
Petunia axillaris,55405,Plantae,Plantae,Magnoliopsida,Solanales,Solanaceae,Petunia,Petunia axillaris,Petunia blanca sudamericana,species
Petunia integrifolia,181815,Plantae,Plantae,Magnoliopsida,Solanales,Solanaceae,Petunia,Petunia integrifolia,Petunia violeta,species
Physalis angulata,61374,Plantae,Plantae,Magnoliopsida,Solanales,Solanaceae,Physalis,Physalis angulata,Tomatillo,species
Physalis peruviana,51988,Plantae,Plantae,Magnoliopsida,Solanales,Solanaceae,Physalis,Physalis peruviana,uchuva,species
Salpichroa origanifolia,78954,Plantae,Plantae,Magnoliopsida,Solanales,Solanaceae,Salpichroa,Salpichroa origanifolia,Huevito de Gallo,species
Sclerophylax lorentzianus,1229021,Plantae,Plantae,Magnoliopsida,Solanales,Solanaceae,Sclerophylax,Sclerophylax lorentzianus,,species
Solanum aethiopicum,431630,Plantae,Plantae,Magnoliopsida,Solanales,Solanaceae,Solanum,Solanum aethiopicum,,species
Solanum americanum,59035,Plantae,Plantae,Magnoliopsida,Solanales,Solanaceae,Solanum,Solanum americanum,hierba mora,species
Solanum amygdalifolium,859285,Plantae,Plantae,Magnoliopsida,Solanales,Solanaceae,Solanum,Solanum amygdalifolium,Amor porteño,species
Solanum atropurpureum,431627,Plantae,Plantae,Magnoliopsida,Solanales,Solanaceae,Solanum,Solanum atropurpureum,,species
Solanum bonariense,431626,Plantae,Plantae,Magnoliopsida,Solanales,Solanaceae,Solanum,Solanum bonariense,Tomatillo,species
Solanum carolinense,52899,Plantae,Plantae,Magnoliopsida,Solanales,Solanaceae,Solanum,Solanum carolinense,Ortiga de Carolina,species
Solanum chenopodioides,336677,Plantae,Plantae,Magnoliopsida,Solanales,Solanaceae,Solanum,Solanum chenopodioides,,species
Solanum commersonii,1073562,Plantae,Plantae,Magnoliopsida,Solanales,Solanaceae,Solanum,Solanum commersonii,,species
Solanum glaucophyllum,169064,Plantae,Plantae,Magnoliopsida,Solanales,Solanaceae,Solanum,Solanum glaucophyllum,Varilla,species
Solanum granulosoleprosum,846973,Plantae,Plantae,Magnoliopsida,Solanales,Solanaceae,Solanum,Solanum granulosoleprosum,Fumo bravo,species
Solanum houstonii,280942,Plantae,Plantae,Magnoliopsida,Solanales,Solanaceae,Solanum,Solanum houstonii,mala mujer,species
Solanum laxum,128667,Plantae,Plantae,Magnoliopsida,Solanales,Solanaceae,Solanum,Solanum laxum,Manto de María,species
Solanum lycopersicum,51737,Plantae,Plantae,Magnoliopsida,Solanales,Solanaceae,Solanum,Solanum lycopersicum,Tomate,species
Solanum mauritianum,133287,Plantae,Plantae,Magnoliopsida,Solanales,Solanaceae,Solanum,Solanum mauritianum,Tabaquillo,species
Solanum nigrum,79141,Plantae,Plantae,Magnoliopsida,Solanales,Solanaceae,Solanum,Solanum nigrum,tomatillo del diablo,species
Solanum platense,1193314,Plantae,Plantae,Magnoliopsida,Solanales,Solanaceae,Solanum,Solanum platense,,species
Solanum pseudocapsicum,169078,Plantae,Plantae,Magnoliopsida,Solanales,Solanaceae,Solanum,Solanum pseudocapsicum,Collar de reina,species
Solanum reineckii,1227081,Plantae,Plantae,Magnoliopsida,Solanales,Solanaceae,Solanum,Solanum reineckii,,species
Solanum sisymbriifolium,79143,Plantae,Plantae,Magnoliopsida,Solanales,Solanaceae,Solanum,Solanum sisymbriifolium,Revientacaballos,species
Solanum tuberosum,53858,Plantae,Plantae,Magnoliopsida,Solanales,Solanaceae,Solanum,Solanum tuberosum,Papa,species
Solanum viarum,169088,Plantae,Plantae,Magnoliopsida,Solanales,Solanaceae,Solanum,Solanum viarum,,species
Vassobia breviflora,626809,Plantae,Plantae,Magnoliopsida,Solanales,Solanaceae,Vassobia,Vassobia breviflora,Chal chal de gallina,species
Cissus palmata,882389,Plantae,Plantae,Magnoliopsida,Vitales,Vitaceae,Cissus,Cissus palmata,Uva del diablo,species
Cissus striata,400851,Plantae,Plantae,Magnoliopsida,Vitales,Vitaceae,Cissus,Cissus striata,Uvita del diablo,species
Parthenocissus tricuspidata,166162,Plantae,Plantae,Magnoliopsida,Vitales,Vitaceae,Parthenocissus,Parthenocissus tricuspidata,enamorada del muro,species
Tribulus terrestris,64238,Plantae,Plantae,Magnoliopsida,Zygophyllales,Zygophyllaceae,Tribulus,Tribulus terrestris,Abrojo,species
Lunularia cruciata,55703,Plantae,Plantae,Marchantiopsida,Lunulariales,Lunulariaceae,Lunularia,Lunularia cruciata,,species
Dumortiera hirsuta,162151,Plantae,Plantae,Marchantiopsida,Marchantiales,Dumortieraceae,Dumortiera,Dumortiera hirsuta,,species
Marchantia papillata,1160853,Plantae,Plantae,Marchantiopsida,Marchantiales,Marchantiaceae,Marchantia,Marchantia papillata,,species
Ricciocarpos natans,56422,Plantae,Plantae,Marchantiopsida,Marchantiales,Ricciaceae,Ricciocarpos,Ricciocarpos natans,,species
Araucaria angustifolia,83168,Plantae,Plantae,Pinopsida,Pinales,Araucariaceae,Araucaria,Araucaria angustifolia,Pino paraná,species
Araucaria bidwillii,136231,Plantae,Plantae,Pinopsida,Pinales,Araucariaceae,Araucaria,Araucaria bidwillii,araucaria australiana,species
Callitris roei,136288,Plantae,Plantae,Pinopsida,Pinales,Cupressaceae,Callitris,Callitris roei,,species
Taxodium distichum,49666,Plantae,Plantae,Pinopsida,Pinales,Cupressaceae,Taxodium,Taxodium distichum,ciprés de los pantanos,species
Pinus pinaster,82723,Plantae,Plantae,Pinopsida,Pinales,Pinaceae,Pinus,Pinus pinaster,pino resinero,species
Pinus pinea,63621,Plantae,Plantae,Pinopsida,Pinales,Pinaceae,Pinus,Pinus pinea,pino piñonero,species
Dicksonia sellowiana,207501,Plantae,Plantae,Polypodiopsida,Cyatheales,Dicksoniaceae,Dicksonia,Dicksonia sellowiana,Helecho de tronco,species
Equisetum giganteum,332476,Plantae,Plantae,Polypodiopsida,Equisetales,Equisetaceae,Equisetum,Equisetum giganteum,cola de caballo gigante,species
Polyphlebium pyxidiferum australe,1138465,Plantae,Plantae,Polypodiopsida,Hymenophyllales,Hymenophyllaceae,Polyphlebium,Polyphlebium pyxidiferum,,subspecies
Botrypus virginianus,75855,Plantae,Plantae,Polypodiopsida,Ophioglossales,Ophioglossaceae,Botrypus,Botrypus virginianus,helecho serpiente de cascabel,species
Ophioglossum crotalophoroides,165859,Plantae,Plantae,Polypodiopsida,Ophioglossales,Ophioglossaceae,Ophioglossum,Ophioglossum crotalophoroides,,species
Osmunda spectabilis,1002684,Plantae,Plantae,Polypodiopsida,Osmundales,Osmundaceae,Osmunda,Osmunda spectabilis,,species
Asplenium auritum,142832,Plantae,Plantae,Polypodiopsida,Polypodiales,Aspleniaceae,Asplenium,Asplenium auritum,Helecho marino,species
Asplenium gastonis,1132646,Plantae,Plantae,Polypodiopsida,Polypodiales,Aspleniaceae,Asplenium,Asplenium gastonis,,species
Asplenium nidus,84356,Plantae,Plantae,Polypodiopsida,Polypodiales,Aspleniaceae,Asplenium,Asplenium nidus,,species
Asplenium sellowianum,138155,Plantae,Plantae,Polypodiopsida,Polypodiales,Aspleniaceae,Asplenium,Asplenium sellowianum,,species
Asplenium ulbrichtii,138148,Plantae,Plantae,Polypodiopsida,Polypodiales,Aspleniaceae,Asplenium,Asplenium ulbrichtii,,species
Blechnum australe auriculatum,461724,Plantae,Plantae,Polypodiopsida,Polypodiales,Blechnaceae,Blechnum,Blechnum australe,,subspecies
Blechnum brasiliense,430729,Plantae,Plantae,Polypodiopsida,Polypodiales,Blechnaceae,Blechnum,Blechnum brasiliense,,species
Blechnum laevigatum,1184063,Plantae,Plantae,Polypodiopsida,Polypodiales,Blechnaceae,Blechnum,Blechnum laevigatum,,species
Blechnum occidentale,142818,Plantae,Plantae,Polypodiopsida,Polypodiales,Blechnaceae,Blechnum,Blechnum occidentale,,species
Lomariocycas schomburgkii,1167848,Plantae,Plantae,Polypodiopsida,Polypodiales,Blechnaceae,Lomariocycas,Lomariocycas schomburgkii,,species
Neoblechnum brasiliense,901764,Plantae,Plantae,Polypodiopsida,Polypodiales,Blechnaceae,Neoblechnum,Neoblechnum brasiliense,,species
Pteridium arachnoideum,275638,Plantae,Plantae,Polypodiopsida,Polypodiales,Dennstaedtiaceae,Pteridium,Pteridium arachnoideum,Helecho marranero,species
Ctenitis submarginalis,161244,Plantae,Plantae,Polypodiopsida,Polypodiales,Dryopteridaceae,Ctenitis,Ctenitis submarginalis,,species
Cyrtomium falcatum,76595,Plantae,Plantae,Polypodiopsida,Polypodiales,Dryopteridaceae,Cyrtomium,Cyrtomium falcatum,helecho acebo,species
Dryopteris wallichiana,162123,Plantae,Plantae,Polypodiopsida,Polypodiales,Dryopteridaceae,Dryopteris,Dryopteris wallichiana,Cabeza de chivo,species
Elaphoglossum burchellii,989578,Plantae,Plantae,Polypodiopsida,Polypodiales,Dryopteridaceae,Elaphoglossum,Elaphoglossum burchellii,,species
Elaphoglossum gayanum,887942,Plantae,Plantae,Polypodiopsida,Polypodiales,Dryopteridaceae,Elaphoglossum,Elaphoglossum gayanum,,species
Polystichum montevidense,137175,Plantae,Plantae,Polypodiopsida,Polypodiales,Dryopteridaceae,Polystichum,Polystichum montevidense,,species
Rumohra adiantiformis,168255,Plantae,Plantae,Polypodiopsida,Polypodiales,Dryopteridaceae,Rumohra,Rumohra adiantiformis,Calaguala,species
Nephrolepis cordifolia,48233,Plantae,Plantae,Polypodiopsida,Polypodiales,Nephrolepidaceae,Nephrolepis,Nephrolepis cordifolia,helecho serrucho,species
Campyloneurum nitidum,1152870,Plantae,Plantae,Polypodiopsida,Polypodiales,Polypodiaceae,Campyloneurum,Campyloneurum nitidum,,species
Microgramma mortoniana,564156,Plantae,Plantae,Polypodiopsida,Polypodiales,Polypodiaceae,Microgramma,Microgramma mortoniana,Suelda consuelda,species
Microgramma squamulosa,544561,Plantae,Plantae,Polypodiopsida,Polypodiales,Polypodiaceae,Microgramma,Microgramma squamulosa,,species
Microgramma vacciniifolia,545074,Plantae,Plantae,Polypodiopsida,Polypodiales,Polypodiaceae,Microgramma,Microgramma vacciniifolia,,species
Pecluma pectinatiformis,1303118,Plantae,Plantae,Polypodiopsida,Polypodiales,Polypodiaceae,Pecluma,Pecluma pectinatiformis,,species
Pleopeltis lepidopteris,870793,Plantae,Plantae,Polypodiopsida,Polypodiales,Polypodiaceae,Pleopeltis,Pleopeltis lepidopteris,,species
Pleopeltis macrocarpa,137239,Plantae,Plantae,Polypodiopsida,Polypodiales,Polypodiaceae,Pleopeltis,Pleopeltis macrocarpa,Lechuguilla de árbol,species
Pleopeltis minima,1008052,Plantae,Plantae,Polypodiopsida,Polypodiales,Polypodiaceae,Pleopeltis,Pleopeltis minima,,species
Pleopeltis pleopeltifolia,899585,Plantae,Plantae,Polypodiopsida,Polypodiales,Polypodiaceae,Pleopeltis,Pleopeltis pleopeltifolia,,species
Serpocaulon catharinae,1042880,Plantae,Plantae,Polypodiopsida,Polypodiales,Polypodiaceae,Serpocaulon,Serpocaulon catharinae,,species
Adiantopsis chlorophylla,138289,Plantae,Plantae,Polypodiopsida,Polypodiales,Pteridaceae,Adiantopsis,Adiantopsis chlorophylla,,species
Adiantopsis dichotoma,138295,Plantae,Plantae,Polypodiopsida,Polypodiales,Pteridaceae,Adiantopsis,Adiantopsis dichotoma,,species
Adiantopsis perfasciculata,869814,Plantae,Plantae,Polypodiopsida,Polypodiales,Pteridaceae,Adiantopsis,Adiantopsis perfasciculata,,species
Adiantum digitatum,138301,Plantae,Plantae,Polypodiopsida,Polypodiales,Pteridaceae,Adiantum,Adiantum digitatum,,species
Adiantum poiretii,282459,Plantae,Plantae,Polypodiopsida,Polypodiales,Pteridaceae,Adiantum,Adiantum poiretii,Helecho culantrillo,species
Adiantum raddianum,158023,Plantae,Plantae,Polypodiopsida,Polypodiales,Pteridaceae,Adiantum,Adiantum raddianum,Helecho culantrillo,species
Anogramma lorentzii,873431,Plantae,Plantae,Polypodiopsida,Polypodiales,Pteridaceae,Anogramma,Anogramma lorentzii,,species
Cheilanthes hieronymi,1303119,Plantae,Plantae,Polypodiopsida,Polypodiales,Pteridaceae,Cheilanthes,Cheilanthes hieronymi,,species
Cheilanthes micropteris,137962,Plantae,Plantae,Polypodiopsida,Polypodiales,Pteridaceae,Cheilanthes,Cheilanthes micropteris,,species
Doryopteris concolor,274161,Plantae,Plantae,Polypodiopsida,Polypodiales,Pteridaceae,Doryopteris,Doryopteris concolor,helecho perejil,species
Doryopteris lorentzii,1184308,Plantae,Plantae,Polypodiopsida,Polypodiales,Pteridaceae,Doryopteris,Doryopteris lorentzii,,species
Doryopteris triphylla,1077047,Plantae,Plantae,Polypodiopsida,Polypodiales,Pteridaceae,Doryopteris,Doryopteris triphylla,,species
Gastoniella chaerophylla,873392,Plantae,Plantae,Polypodiopsida,Polypodiales,Pteridaceae,Gastoniella,Gastoniella chaerophylla,helecho perejil,species
Lytoneuron lomariaceum,1333848,Plantae,Plantae,Polypodiopsida,Polypodiales,Pteridaceae,Lytoneuron,Lytoneuron lomariaceum,,species
